"Freq [GHz]","ReflectanceTE []"
40.54,0.996927392260425
40.55,0.996923574817801
40.56,0.996919756092654
40.57,0.996915936009221
40.58,0.996912114490065
40.59,0.996908291455885
40.6,0.996904466825611
40.61,0.996900640516368
40.62,0.996896812443504
40.63,0.996892982520512
40.64,0.996889150659072
40.65,0.996885316769035
40.66,0.996881480758388
40.67,0.996877642533293
40.68,0.996873801998005
40.69,0.996869959054965
40.7,0.996866113604653
40.71,0.996862265545758
40.72,0.996858414774999
40.73,0.996854561187223
40.74,0.996850704675314
40.75,0.996846845130282
40.76,0.996842982441198
40.77,0.996839116495175
40.78,0.996835247177351
40.79,0.996831374370963
40.8,0.99682749795724
40.81,0.996823617815446
40.82,0.996819733822847
40.83,0.996815845854712
40.84,0.996811953784359
40.85,0.996808057483041
40.86,0.996804156820008
40.87,0.996800251662482
40.88,0.996796341875668
40.89,0.996792427322703
40.9,0.996788507864676
40.91,0.996784583360623
40.92,0.996780653667496
40.93,0.996776718640226
40.94,0.996772778131573
40.95,0.996768831992287
40.96,0.99676488007096
40.97,0.996760922214084
40.98,0.996756958266082
40.99,0.9967529880692
41,0.996749011463562
41.01,0.996745028287158
41.02,0.996741038375845
41.03,0.9967370415633
41.04,0.996733037681036
41.05,0.996729026558452
41.06,0.996725008022663
41.07,0.996720981898683
41.08,0.996716948009315
41.09,0.996712906175157
41.1,0.996708856214556
41.11,0.996704797943687
41.12,0.996700731176513
41.13,0.996696655724743
41.14,0.996692571397822
41.15,0.996688478002997
41.16,0.996684375345209
41.17,0.996680263227202
41.18,0.996676141449406
41.19,0.996672009809952
41.2,0.996667868104772
41.21,0.996663716127438
41.22,0.99665955366925
41.23,0.996655380519185
41.24,0.996651196463921
41.25,0.996647001287812
41.26,0.996642794772933
41.27,0.996638576698937
41.28,0.996634346843215
41.29,0.996630104980772
41.3,0.996625850884267
41.31,0.996621584324021
41.32,0.996617305067951
41.33,0.996613012881633
41.34,0.996608707528253
41.35,0.996604388768562
41.36,0.996600056361012
41.37,0.996595710061573
41.38,0.996591349623857
41.39,0.996586974799031
41.4,0.996582585335852
41.41,0.996578180980656
41.42,0.996573761477328
41.43,0.996569326567338
41.44,0.996564875989681
41.45,0.996560409480958
41.46,0.996555926775195
41.47,0.996551427604093
41.48,0.996546911696767
41.49,0.996542378779933
41.5,0.996537828577755
41.51,0.996533260811972
41.52,0.99652867520176
41.53,0.996524071463856
41.54,0.996519449312418
41.55,0.996514808459169
41.56,0.996510148613252
41.57,0.996505469481273
41.58,0.996500770767367
