"Freq [GHz]","ReflectanceTE []"
37.21,0.999546502530865
37.22,0.999545833742243
37.23,0.99954516270407
37.24,0.999544489419711
37.25,0.99954381389271
37.26,0.999543136126815
37.27,0.999542456125919
37.28,0.999541773894092
37.29,0.9995410894356
37.3,0.999540402754864
37.31,0.999539713856488
37.32,0.999539022745242
37.33,0.999538329426086
37.34,0.999537633904127
37.35,0.999536936184655
37.36,0.999536236273134
37.37,0.999535534175196
37.38,0.999534829896641
37.39,0.999534123443427
37.4,0.999533414821704
37.41,0.999532704037765
37.42,0.999531991098082
37.43,0.999531276009286
37.44,0.999530558778184
37.45,0.999529839411726
37.46,0.999529117917052
37.47,0.999528394301425
37.48,0.99952766857231
37.49,0.999526940737311
37.5,0.999526210804205
37.51,0.999525478780913
37.52,0.999524744675505
37.53,0.999524008496233
37.54,0.999523270251488
37.55,0.999522529949827
37.56,0.999521787599956
37.57,0.999521043210718
37.58,0.999520296791118
37.59,0.999519548350348
37.6,0.999518797897672
37.61,0.999518045442572
37.62,0.999517290994649
37.63,0.999516534563645
37.64,0.999515776159467
37.65,0.999515015792137
37.66,0.999514253471852
37.67,0.999513489208936
37.68,0.999512723013845
37.69,0.999511954897176
37.7,0.999511184869691
37.71,0.999510412942257
37.72,0.999509639125893
37.73,0.999508863431742
37.74,0.999508085871092
37.75,0.999507306455355
37.76,0.999506525196076
37.77,0.999505742104943
37.78,0.999504957193729
37.79,0.999504170474398
37.8,0.999503381958986
37.81,0.999502591659676
37.82,0.999501799588781
37.83,0.999501005758714
37.84,0.999500210182019
37.85,0.999499412871373
37.86,0.999498613839544
37.87,0.999497813099438
37.88,0.999497010664057
37.89,0.999496206546535
37.9,0.999495400760108
37.91,0.99949459331812
37.92,0.999493784234033
37.93,0.999492973521402
37.94,0.999492161193905
37.95,0.999491347265314
37.96,0.999490531749505
37.97,0.99948971466045
37.98,0.999488896012238
37.99,0.999488075819046
38,0.999487254095146
38.01,0.999486430854901
38.02,0.999485606112776
38.03,0.99948477988334
38.04,0.999483952181228
38.05,0.999483123021174
38.06,0.999482292418003
38.07,0.999481460386613
38.08,0.999480626942027
38.09,0.999479792099292
38.1,0.999478955873576
38.11,0.999478118280103
38.12,0.999477279334209
38.13,0.999476439051273
38.14,0.999475597446755
38.15,0.9994747545362
